Name,Date,Tags,Sector,Countries,Ransomware Group,Data Type,Sector Type
William S. Hein & Co.,6/5/2024,confidential,Publishing,United States,IncRansom,Confidential data,publishing
William S. Hein & Co.,6/5/2024,confidential,Publishing,United States,IncRansom,Confidential data,publishing
William S. Hein & Co.,6/5/2024,contracts,Publishing,United States,IncRansom,Contractor data,publishing
William S. Hein & Co.,6/5/2024,financial data,Publishing,United States,IncRansom,Financial data,publishing
William S. Hein & Co.,6/5/2024,customer's data,Publishing,United States,IncRansom,Customer data,publishing
William S. Hein & Co.,6/5/2024,incidents,Publishing,United States,IncRansom,incidents,publishing
William S. Hein & Co.,6/5/2024,hr,Publishing,United States,IncRansom,HR data,publishing
www.portosaofrancisco.com.br,6/5/2024,accounting documents,Maritime,Brazil,RansomHub,Accounting/Audit data,maritime
www.portosaofrancisco.com.br,6/5/2024,hr documents,Maritime,Brazil,RansomHub,HR data,maritime
www.portosaofrancisco.com.br,6/5/2024,financial reports,Maritime,Brazil,RansomHub,Financial data,maritime
www.portosaofrancisco.com.br,6/5/2024,reception,Maritime,Brazil,RansomHub,reception,maritime
www.portosaofrancisco.com.br,6/5/2024,contracts,Maritime,Brazil,RansomHub,Contractor data,maritime
www.portosaofrancisco.com.br,6/5/2024,operation documents,Maritime,Brazil,RansomHub,Operational data,maritime
www.portosaofrancisco.com.br,6/5/2024,employee details,Maritime,Brazil,RansomHub,Employee data,maritime
Sterling Transportation Services (sts.local),7/5/2024,confidential,Transportation,United States,IncRansom,Confidential data,Service Provider
Sterling Transportation Services (sts.local),7/5/2024,hr,Transportation,United States,IncRansom,HR data,Service Provider
Sterling Transportation Services (sts.local),7/5/2024,financial data,Transportation,United States,IncRansom,Financial data,Service Provider
Sterling Transportation Services (sts.local),7/5/2024,customer's data,Transportation,United States,IncRansom,Customer data,Service Provider
www.lalengineering.com,7/5/2024,not yet published,Construction,Sri Lanka,RansomHub,not yet published,construction
Specialty Market Managers,7/5/2024,confidential,Financial Services,United States,IncRansom,Confidential data,Service Provider
Specialty Market Managers,7/5/2024,customer's data,Financial Services,United States,IncRansom,Customer data,Service Provider
Specialty Market Managers,7/5/2024,financial data,Financial Services,United States,IncRansom,Financial data,Service Provider
Specialty Market Managers,7/5/2024,hr,Financial Services,United States,IncRansom,HR data,Service Provider
Continuing Healthcare Solutions (chs.local),7/5/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Continuing Healthcare Solutions (chs.local),7/5/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Continuing Healthcare Solutions (chs.local),7/5/2024,contracts,Healthcare,United States,IncRansom,Contractor data,healthcare
Continuing Healthcare Solutions (chs.local),7/5/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Continuing Healthcare Solutions (chs.local),7/5/2024,hr,Healthcare,United States,IncRansom,HR data,healthcare
Continuing Healthcare Solutions (chs.local),7/5/2024,incidents,Healthcare,United States,IncRansom,incidents,healthcare
Pinnacle Orthopaedics,8/5/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Pinnacle Orthopaedics,8/5/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Pinnacle Orthopaedics,8/5/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Pinnacle Orthopaedics,8/5/2024,contracts,Healthcare,United States,IncRansom,Contractor data,healthcare
Pinnacle Orthopaedics,8/5/2024,incidents,Healthcare,United States,IncRansom,incidents,healthcare
iseta.fr,8/5/2024,not yet published,Education,France,RansomHub,not yet published,education
www.seagulf.com,12/5/2024,contracts,Maritime,Canada,Play,Contractor data,maritime
www.seagulf.com,12/5/2024,client documents,Maritime,Canada,Play,Customer data,maritime
www.westmech-hvac.com,12/5/2024,not yet published,Service Provider,United States,Play,not yet published,Service Provider
www.freightbillauditor.com,12/5/2024,contracts,Logistics ,United States,Play,Contractor data,logistics 
www.freightbillauditor.com,12/5/2024,payrolls,Logistics ,United States,Play,Payment/Payroll/Billing data,logistics 
www.freightbillauditor.com,12/5/2024,employee information,Logistics ,United States,Play,Employee data,logistics 
Delano Adult School (DJUHSD.ORG),13/5/2024,confidential,Education,United States,IncRansom,Confidential data,education
Delano Adult School (DJUHSD.ORG),13/5/2024,contracts,Education,United States,IncRansom,Contractor data,education
Delano Adult School (DJUHSD.ORG),13/5/2024,financial data,Education,United States,IncRansom,Financial data,education
Delano Adult School (DJUHSD.ORG),13/5/2024,customer's data,Education,United States,IncRansom,Customer data,education
Delano Adult School (DJUHSD.ORG),13/5/2024,hr,Education,United States,IncRansom,HR data,education
Delano Adult School (DJUHSD.ORG),13/5/2024,incidents,Education,United States,IncRansom,incidents,education
City of Buckeye (buckeyeaz.gov),13/5/2024,contracts,Government,United States,IncRansom,Contractor data,government
City of Buckeye (buckeyeaz.gov),13/5/2024,confidential,Government,United States,IncRansom,Confidential data,government
City of Buckeye (buckeyeaz.gov),13/5/2024,financial data,Government,United States,IncRansom,Financial data,government
City of Buckeye (buckeyeaz.gov),13/5/2024,incidents,Government,United States,IncRansom,incidents,government
City of Buckeye (buckeyeaz.gov),13/5/2024,hr,Government,United States,IncRansom,HR data,government
www.dtindustrialflooring.com,13/5/2024,client documents,Construction,United States,Play,Customer data,construction
www.dtindustrialflooring.com,13/5/2024,contracts,Construction,United States,Play,Contractor data,construction
okuant.com,13/5/2024,investment documents,Real Estate,Spain,RansomHub,Financial data,real estate
okuant.com,13/5/2024,,Real Estate,Spain,RansomHub,,real estate
www.crezit.com,13/5/2024,personal identification,Financial Services,Spain,RansomHub,Personal/User data,Service Provider
www.crezit.com,13/5/2024,internal documents,Financial Services,Spain,RansomHub,internal documents,Service Provider
www.crezit.com,13/5/2024,customer documents,Financial Services,Spain,RansomHub,Customer data,Service Provider
www.kinter.com,13/5/2024,payroll data,Manufacturing,United States,Play,Payment/Payroll/Billing data,manufacturing
www.kinter.com,13/5/2024,business license,Manufacturing,United States,Play,Company data,manufacturing
www.rrlaw.ca,13/5/2024,not yet published,Legal,Canada,Play,not yet published,legal
www.citybuilders.com,13/5/2024,contracts,Construction,United States,Play,Contractor data,construction
www.citybuilders.com,13/5/2024,accounting documents,Construction,United States,Play,Accounting/Audit data,construction
www.citybuilders.com,13/5/2024,layout documents,Construction,United States,Play,layout documents,construction
www.aircleaningspecialists.com,13/5/2024,business process documents,Environmental,United States,Play,Company data,environmental
www.aircleaningspecialists.com,13/5/2024,financial documents,Environmental,United States,Play,Financial data,environmental
www.corbinturf.com,13/5/2024,client documents,Agriculture,United States,Play,Customer data,agriculture
www.corbinturf.com,13/5/2024,contracts,Agriculture,United States,Play,Contractor data,agriculture
www.corbinturf.com,13/5/2024,financial documents,Agriculture,United States,Play,Financial data,agriculture
www.aldenhoven.nl,14/5/2024,contracts,Renovation,Netherlands,Play,Contractor data,renovation
www.aldenhoven.nl,14/5/2024,accounting documents,Renovation,Netherlands,Play,Accounting/Audit data,renovation
www.aldenhoven.nl,14/5/2024,layout documents,Renovation,Netherlands,Play,layout documents,renovation
www.eucatex.com.br,14/5/2024,application source codes,Renovation,Brazil,RansomHub,application source codes,renovation
www.eucatex.com.br,14/5/2024,financial documents,Renovation,Brazil,RansomHub,Financial data,renovation
www.eucatex.com.br,14/5/2024,non-disclosure agreements,Renovation,Brazil,RansomHub,Confidential data,renovation
www.eucatex.com.br,14/5/2024,contractors information,Renovation,Brazil,RansomHub,Contractor data,renovation
www.eucatex.com.br,14/5/2024,clients information,Renovation,Brazil,RansomHub,Customer data,renovation
drmsusa.com,14/5/2024,not yet published,Technology,United States,IncRansom,not yet published,technology
www.neodesha.org,14/5/2024,not yet published,Tourism,United States,RansomHub,not yet published,tourism
www.rockymountainsales.com,14/5/2024,contract information,Consulting,United States,RansomHub,Contractor data,Service Provider
www.rockymountainsales.com,14/5/2024,internal documents,Consulting,United States,RansomHub,internal documents,Service Provider
www.rockymountainsales.com,14/5/2024,agreement documents,Consulting,United States,RansomHub,agreement documents,Service Provider
www.rockymountainsales.com,14/5/2024,invoices,Consulting,United States,RansomHub,Accounting/Audit data,Service Provider
www.rockymountainsales.com,14/5/2024,pricing documents,Consulting,United States,RansomHub,pricing documents,Service Provider
www.monsterasmetall.se,14/5/2024,business process documents,Distributor,Sweden,Play,Company data,distributor
www.monsterasmetall.se,14/5/2024,financial documents,Distributor,Sweden,Play,Financial data,distributor
www.monsterasmetall.se,14/5/2024,legal information,Distributor,Sweden,Play,Legal data,distributor
www.amarillagas.com,14/5/2024,not yet published,Energy,Argentina,Play,not yet published,energy
www.chuoss.co.jp,15/5/2024,not yet published,Healthcare,Japan,RansomHub,not yet published,healthcare
www.oriux.com,15/5/2024,accounting documents,Transportation,United States,RansomHub,Accounting/Audit data,Service Provider
www.oriux.com,15/5/2024,hr documents,Transportation,United States,RansomHub,HR data,Service Provider
www.oriux.com,15/5/2024,financial reports,Transportation,United States,RansomHub,Financial data,Service Provider
www.oriux.com,15/5/2024,clients information,Transportation,United States,RansomHub,Customer data,Service Provider
www.oriux.com,15/5/2024,contracts,Transportation,United States,RansomHub,Contractor data,Service Provider
www.eastshoresound.com,16/5/2024,not yet published,Service Provider,United States,RansomHub,not yet published,Service Provider
www.houstonwastesolutions.com,17/5/2024,contract documents,Waste Management,Spain,RansomHub,Contractor data,Service Provider
www.houstonwastesolutions.com,17/5/2024,client information,Waste Management,Spain,RansomHub,Customer data,Service Provider
Seaman's Mechanical,18/5/2024,contracts,Service Provider,United States,IncRansom,Contractor data,Service Provider
Seaman's Mechanical,18/5/2024,financial data,Service Provider,United States,IncRansom,Financial data,Service Provider
Seaman's Mechanical,18/5/2024,contracts,Service Provider,United States,IncRansom,Contractor data,Service Provider
Seaman's Mechanical,18/5/2024,financial data,Service Provider,United States,IncRansom,Financial data,Service Provider
Seaman's Mechanical,18/5/2024,confidential,Service Provider,United States,IncRansom,Confidential data,Service Provider
Seaman's Mechanical,18/5/2024,customer's data,Service Provider,United States,IncRansom,Customer data,Service Provider
Eden Project Ltd,18/5/2024,not yet published,Education,United Kingdom,IncRansom,not yet published,education
Helapet Ltd,18/5/2024,not yet published,Healthcare,United Kingdom,IncRansom,not yet published,healthcare
www.mataderodegijon.es,19/5/2024,scada access,Energy,Spain,RansomHub,scada access,energy
www.brittanyhorne.com,20/5/2024,not yet published,Consulting,United States,RansomHub,not yet published,Service Provider
www.throttleup.io,20/5/2024,not yet published,Consulting,United States,RansomHub,not yet published,Service Provider
gravetye-manor,20/5/2024,contracts,Hospitality,United Kingdom,IncRansom,Contractor data,hospitality
gravetye-manor,20/5/2024,financial data,Hospitality,United Kingdom,IncRansom,Financial data,hospitality
gravetye-manor,20/5/2024,customer's data,Hospitality,United Kingdom,IncRansom,Customer data,hospitality
NHS Scotland,20/5/2024,confidential,Healthcare,United Kingdom,IncRansom,Confidential data,healthcare
NHS Scotland,20/5/2024,financial data,Healthcare,United Kingdom,IncRansom,Financial data,healthcare
NHS Scotland,20/5/2024,customer's data,Healthcare,United Kingdom,IncRansom,Customer data,healthcare
NHS Scotland,20/5/2024,incidents,Healthcare,United Kingdom,IncRansom,incidents,healthcare
NHS Scotland,20/5/2024,contracts,Healthcare,United Kingdom,IncRansom,Contractor data,healthcare
NHS Scotland,20/5/2024,hr,Healthcare,United Kingdom,IncRansom,HR data,healthcare
Sobieski Services Inc,20/5/2024,confidential,Real Estate,United States,IncRansom,Confidential data,real estate
Sobieski Services Inc,20/5/2024,contracts,Real Estate,United States,IncRansom,Contractor data,real estate
Sobieski Services Inc,20/5/2024,hr,Real Estate,United States,IncRansom,HR data,real estate
Sobieski Services Inc,20/5/2024,customer's data,Real Estate,United States,IncRansom,Customer data,real estate
Sobieski Services Inc,20/5/2024,financial data,Real Estate,United States,IncRansom,Financial data,real estate
Sobieski Services Inc,20/5/2024,incidents,Real Estate,United States,IncRansom,incidents,real estate
Leicester City Council,20/5/2024,confidential,Government,United Kingdom,IncRansom,Confidential data,government
Leicester City Council,20/5/2024,financial data,Government,United Kingdom,IncRansom,Financial data,government
Leicester City Council,20/5/2024,customer's data,Government,United Kingdom,IncRansom,Customer data,government
Leicester City Council,20/5/2024,contracts,Government,United Kingdom,IncRansom,Contractor data,government
Leicester City Council,20/5/2024,hr,Government,United Kingdom,IncRansom,HR data,government
Leicester City Council,20/5/2024,incidents,Government,United Kingdom,IncRansom,incidents,government
www.acslabtest.com,20/5/2024,personal identifications,Healthcare,United States,RansomHub,Personal/User data,healthcare
www.acslabtest.com,20/5/2024,patient records,Healthcare,United States,RansomHub,Patient/Medical data,healthcare
www.acslabtest.com,20/5/2024,drug tests,Healthcare,United States,RansomHub,drug tests,healthcare
www.acslabtest.com,20/5/2024,insurance data,Healthcare,United States,RansomHub,Insurance data,healthcare
allied-mechanical-services-inc,20/5/2024,confidential,Service Provider,United States,IncRansom,Confidential data,Service Provider
allied-mechanical-services-inc,20/5/2024,customer's data,Service Provider,United States,IncRansom,Customer data,Service Provider
dilweg.com,20/5/2024,employee personal data,Financial Services,United States,BlackBasta,Personal/User data,Service Provider
dilweg.com,20/5/2024,financial data,Financial Services,United States,BlackBasta,Financial data,Service Provider
dilweg.com,20/5/2024,scans,Financial Services,United States,BlackBasta,scans,Service Provider
dilweg.com,20/5/2024,qbooks accounting data,Financial Services,United States,BlackBasta,Accounting/Audit data,Service Provider
usmerchants.com,21/5/2024,corporate data,Packaging and Distribution,United States,BlackBasta,Company data,packaging and distribution
usmerchants.com,21/5/2024,employee personal data,Packaging and Distribution,United States,BlackBasta,Personal/User data,packaging and distribution
usmerchants.com,21/5/2024,hr data,Packaging and Distribution,United States,BlackBasta,HR data,packaging and distribution
usmerchants.com,21/5/2024,payroll,Packaging and Distribution,United States,BlackBasta,Payment/Payroll/Billing data,packaging and distribution
usmerchants.com,21/5/2024,scans,Packaging and Distribution,United States,BlackBasta,scans,packaging and distribution
birchallfoodservice.co.uk,21/5/2024,accounts information,F&B,United Kingdom,BlackBasta,Accounting/Audit data,f&b
birchallfoodservice.co.uk,21/5/2024,corporate data,F&B,United Kingdom,BlackBasta,Company data,f&b
birchallfoodservice.co.uk,21/5/2024,employee personal data,F&B,United Kingdom,BlackBasta,Personal/User data,f&b
birchallfoodservice.co.uk,21/5/2024,hr data,F&B,United Kingdom,BlackBasta,HR data,f&b
birchallfoodservice.co.uk,21/5/2024,payroll,F&B,United Kingdom,BlackBasta,Payment/Payroll/Billing data,f&b
team.jobs,21/5/2024,employee personal data,Recruitment,Switzerland,BlackBasta,Personal/User data,recruitment
team.jobs,21/5/2024,hr data,Recruitment,Switzerland,BlackBasta,HR data,recruitment
climatech.com,21/5/2024,accounting and financial data,Construction,United States,BlackBasta,Financial data,construction
climatech.com,21/5/2024,hr data,Construction,United States,BlackBasta,HR data,construction
climatech.com,21/5/2024,payroll,Construction,United States,BlackBasta,Payment/Payroll/Billing data,construction
climatech.com,21/5/2024,employees folders and documents,Construction,United States,BlackBasta,Employee data,construction
US-Saudi Arabian Business Council,22/5/2024,financial data,Consulting,United States,IncRansom,Financial data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,confidential,Consulting,United States,IncRansom,Confidential data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,financial data,Consulting,United States,IncRansom,Financial data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,customer's data,Consulting,United States,IncRansom,Customer data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,contracts,Consulting,United States,IncRansom,Contractor data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,confidential,Consulting,United States,IncRansom,Confidential data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,customer's data,Consulting,United States,IncRansom,Customer data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,contracts,Consulting,United States,IncRansom,Contractor data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,financial data,Consulting,United States,IncRansom,Financial data,Service Provider
US-Saudi Arabian Business Council,22/5/2024,confidential,Consulting,United States,IncRansom,Confidential data,Service Provider
Global Export Marketing Co. Ltd.,22/5/2024,confidential,F&B,United States,IncRansom,Confidential data,f&b
Global Export Marketing Co. Ltd.,22/5/2024,financial data,F&B,United States,IncRansom,Financial data,f&b
Global Export Marketing Co. Ltd.,22/5/2024,contracts,F&B,United States,IncRansom,Contractor data,f&b
Global Export Marketing Co. Ltd.,22/5/2024,customer's data,F&B,United States,IncRansom,Customer data,f&b
Global Export Marketing Co. Ltd.,22/5/2024,hr,F&B,United States,IncRansom,HR data,f&b
Pro Metals LLC,22/5/2024,contracts,Service Provider,United States,IncRansom,Contractor data,Service Provider
Pro Metals LLC,22/5/2024,financial data,Service Provider,United States,IncRansom,Financial data,Service Provider
Pro Metals LLC,22/5/2024,confidential,Service Provider,United States,IncRansom,Confidential data,Service Provider
Pro Metals LLC,22/5/2024,hr,Service Provider,United States,IncRansom,HR data,Service Provider
Pro Metals LLC,22/5/2024,incidents,Service Provider,United States,IncRansom,incidents,Service Provider
Pro Metals LLC,22/5/2024,customer's data,Service Provider,United States,IncRansom,Customer data,Service Provider
www.psgbdvor.rs,28/5/2024,it documents,Energy,Serbia,RansomHub,it documents,energy
www.psgbdvor.rs,28/5/2024,accounting documents,Energy,Serbia,RansomHub,Accounting/Audit data,energy
www.psgbdvor.rs,28/5/2024,finance documents,Energy,Serbia,RansomHub,Financial data,energy
www.psgbdvor.rs,28/5/2024,project documents,Energy,Serbia,RansomHub,Project data,energy
www.psgbdvor.rs,28/5/2024,client database,Energy,Serbia,RansomHub,Customer data,energy
www.psgbdvor.rs,28/5/2024,budget documents,Energy,Serbia,RansomHub,budget documents,energy
www.psgbdvor.rs,28/5/2024,taxes,Energy,Serbia,RansomHub,Tax data,energy
www.psgbdvor.rs,28/5/2024,logistics & supply chain documents,Energy,Serbia,RansomHub,logistics & supply chain documents,energy
www.psgbdvor.rs,28/5/2024,production data,Energy,Serbia,RansomHub,Product data,energy
www.psgbdvor.rs,28/5/2024,hr documents,Energy,Serbia,RansomHub,HR data,energy
www.psgbdvor.rs,28/5/2024,legal documents,Energy,Serbia,RansomHub,Legal data,energy
www.psgbdvor.rs,28/5/2024,kpi,Energy,Serbia,RansomHub,kpi,energy
www.psgbdvor.rs,28/5/2024,r&d documents,Energy,Serbia,RansomHub,R&D data,energy
www.bjurholm.se,28/5/2024,not yet published,Government,Sweden,RansomHub,not yet published,government
www.walser.com,28/5/2024,client documents,Automotive ,United States,Play,Customer data,automotive 
www.walser.com,28/5/2024,sales documents,Automotive ,United States,Play,Sales data,automotive 
www.celluphone.com,28/5/2024,not yet published,Telecommunications,United States,Play,not yet published,Telecommunications
www.wwp.ch,28/5/2024,not yet published,Legal,Switzerland,Play,not yet published,legal
www.ntv.ca,28/5/2024,media documents,Media,Canada,Play,media documents,media
www.ntv.ca,28/5/2024,accounting documents,Media,Canada,Play,Accounting/Audit data,media
www.elmhurstgroup.com,28/5/2024,contracts,Real Estate,United States,Play,Contractor data,real estate
www.elmhurstgroup.com,28/5/2024,personal information,Real Estate,United States,Play,Personal/User data,real estate
www.fplfood.com,28/5/2024,accounting documents,F&B,United States,Play,Accounting/Audit data,f&b
www.fplfood.com,28/5/2024,contracts,F&B,United States,Play,Contractor data,f&b
www.fplfood.com,28/5/2024,legal information,F&B,United States,Play,Legal data,f&b
www.levin-porter.com,28/5/2024,contracts,Agriculture,United States,Play,Contractor data,agriculture
www.levin-porter.com,28/5/2024,accounting documents,Agriculture,United States,Play,Accounting/Audit data,agriculture
www.levin-porter.com,28/5/2024,layout documents,Agriculture,United States,Play,layout documents,agriculture
www.semicore.com,28/5/2024,not yet published,Manufacturing,United States,Play,not yet published,manufacturing
www.metooshoes.com,28/5/2024,not yet published,Fashion,United States,Play,not yet published,fashion
www.creditcentralllc.com,28/5/2024,contracts,Debt Collection,United States,Play,Contractor data,debt collection
www.creditcentralllc.com,28/5/2024,insurance documents,Debt Collection,United States,Play,Insurance data,debt collection
www.ardenbrook.com,29/5/2024,not yet published,Real Estate,United States,Play,not yet published,real estate
Hardeman County Community Health Center,29/5/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Hardeman County Community Health Center,29/5/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Hardeman County Community Health Center,29/5/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
www.visalighting.com,29/5/2024,client information,Manufacturing,United States,Play,Customer data,manufacturing
www.clevo.com.tw,29/5/2024,customer information,Manufacturing,Taiwan,RansomHub,Customer data,manufacturing
www.clevo.com.tw,29/5/2024,partner information,Manufacturing,Taiwan,RansomHub,partner information,manufacturing
www.clevo.com.tw,29/5/2024,non-disclosure agreements,Manufacturing,Taiwan,RansomHub,Confidential data,manufacturing
www.clevo.com.tw,29/5/2024,drawings,Manufacturing,Taiwan,RansomHub,drawings,manufacturing
www.clevo.com.tw,29/5/2024,product developments documents,Manufacturing,Taiwan,RansomHub,Product data,manufacturing
Trylon Srl,30/5/2024,confidential,Manufacturing,Canada,IncRansom,Confidential data,manufacturing
Trylon Srl,30/5/2024,contracts,Manufacturing,Canada,IncRansom,Contractor data,manufacturing
Trylon Srl,30/5/2024,financial data,Manufacturing,Canada,IncRansom,Financial data,manufacturing
Trylon Srl,30/5/2024,customer's data,Manufacturing,Canada,IncRansom,Customer data,manufacturing
Trylon Srl,30/5/2024,hr,Manufacturing,Canada,IncRansom,HR data,manufacturing
Ingo Money Inc,31/5/2024,confidential,Financial Services,United States,IncRansom,Confidential data,Service Provider
Ingo Money Inc,31/5/2024,contracts,Financial Services,United States,IncRansom,Contractor data,Service Provider
Ingo Money Inc,31/5/2024,customer's data,Financial Services,United States,IncRansom,Customer data,Service Provider
Ingo Money Inc,31/5/2024,financial data,Financial Services,United States,IncRansom,Financial data,Service Provider
pacifica.co.uk,31/5/2024,corporate data,Service Provider,United Kingdom,BlackBasta,Company data,Service Provider
pacifica.co.uk,31/5/2024,customer documents,Service Provider,United Kingdom,BlackBasta,Customer data,Service Provider
pacifica.co.uk,31/5/2024,personal documents,Service Provider,United Kingdom,BlackBasta,Personal/User data,Service Provider
www.rdiglobalhospitality.com,1/6/2024,marketing documents,Tourism,United States,Play,Marketing data,tourism
www.rdiglobalhospitality.com,1/6/2024,contracts,Tourism,United States,Play,Contractor data,tourism
www.sicoob.com.br,1/6/2024,personal identifications,Financial Services,Brazil,RansomHub,Personal/User data,Service Provider
www.sicoob.com.br,1/6/2024,financial documents,Financial Services,Brazil,RansomHub,Financial data,Service Provider
www.sicoob.com.br,1/6/2024,non-disclosure agreements,Financial Services,Brazil,RansomHub,Confidential data,Service Provider
www.sicoob.com.br,1/6/2024,databases,Financial Services,Brazil,RansomHub,databases,Service Provider
Frontier.com,1/6/2024,personal identifications,Telecommunications,United States,RansomHub,Personal/User data,Telecommunications
Frontier.com,1/6/2024,credit scores,Telecommunications,United States,RansomHub,credit scores,Telecommunications
Frontier.com,1/6/2024,clients data,Telecommunications,United States,RansomHub,Customer data,Telecommunications
www.experistg.com,2/6/2024,not yet published,Technology,United States,Play,not yet published,technology
www.freemancompany.com,2/6/2024,medical documents,Machinery,United States,Play,Patient/Medical data,machinery
www.adn.com,2/6/2024,not yet published,Media,United States,Play,not yet published,media
www.ugrocapital.com,5/6/2024,not yet published,Technology,India,RansomHub,not yet published,technology
leonardssyrups.com,6/6/2024,corporate data,F&B,United States,BlackBasta,Company data,f&b
leonardssyrups.com,6/6/2024,employee personal data,F&B,United States,BlackBasta,Personal/User data,f&b
leonardssyrups.com,6/6/2024,financial data,F&B,United States,BlackBasta,Financial data,f&b
leonardssyrups.com,6/6/2024,hr data,F&B,United States,BlackBasta,HR data,f&b
patriziapepe.com,6/6/2024,corporate data,Retail,Italy,BlackBasta,Company data,retail
patriziapepe.com,6/6/2024,hr data,Retail,Italy,BlackBasta,HR data,retail
patriziapepe.com,6/6/2024,personal user folders,Retail,Italy,BlackBasta,Personal/User data,retail
btl.info,6/6/2024,corporate data,Service Provider,Germany,BlackBasta,Company data,Service Provider
btl.info,6/6/2024,financial documents,Service Provider,Germany,BlackBasta,Financial data,Service Provider
btl.info,6/6/2024,personal documents,Service Provider,Germany,BlackBasta,Personal/User data,Service Provider
btl.info,6/6/2024,customer docuements,Service Provider,Germany,BlackBasta,Customer data,Service Provider
globalrescue.com,6/6/2024,accounting documents,Service Provider,United States,BlackBasta,Accounting/Audit data,Service Provider
globalrescue.com,6/6/2024,hr data,Service Provider,United States,BlackBasta,HR data,Service Provider
globalrescue.com,6/6/2024,legal documents,Service Provider,United States,BlackBasta,Legal data,Service Provider
barberemerson.com,7/6/2024,corporate data,Legal,United States,BlackBasta,Company data,legal
barberemerson.com,7/6/2024,customer documents,Legal,United States,BlackBasta,Customer data,legal
barberemerson.com,7/6/2024,personal user folders,Legal,United States,BlackBasta,Personal/User data,legal
ffppkg.co.uk,7/6/2024,departments data,Packaging,United Kingdom,BlackBasta,Company data,packaging
ffppkg.co.uk,7/6/2024,hr data,Packaging,United Kingdom,BlackBasta,HR data,packaging
ffppkg.co.uk,7/6/2024,accounts,Packaging,United Kingdom,BlackBasta,Accounting/Audit data,packaging
ffppkg.co.uk,7/6/2024,engineering,Packaging,United Kingdom,BlackBasta,engineering,packaging
ffppkg.co.uk,7/6/2024,shared folders,Packaging,United Kingdom,BlackBasta,shared folders,packaging
It4 Solutions Robras Corp,10/6/2024,confidential,Technology,United States,IncRansom,Confidential data,technology
It4 Solutions Robras Corp,10/6/2024,financial data,Technology,United States,IncRansom,Financial data,technology
It4 Solutions Robras Corp,10/6/2024,customer's data,Technology,United States,IncRansom,Customer data,technology
It4 Solutions Robras Corp,10/6/2024,contracts,Technology,United States,IncRansom,Contractor data,technology
smicusa.com,11/6/2024,not yet published,Consulting,United States,RansomHub,not yet published,Service Provider
www.novabitsrl.it,11/6/2024,not yet published,Distributor,Italy,RansomHub,not yet published,distributor
WEL Partners,11/6/2024,confidential,Legal,Canada,IncRansom,Confidential data,legal
WEL Partners,11/6/2024,financial data,Legal,Canada,IncRansom,Financial data,legal
WEL Partners,11/6/2024,customer's data,Legal,Canada,IncRansom,Customer data,legal
WEL Partners,11/6/2024,contracts,Legal,Canada,IncRansom,Contractor data,legal
www.aspiretax.com,11/6/2024,accounting documents,Accounting,United States,Play,Accounting/Audit data,accounting
www.aspiretax.com,11/6/2024,financial documents,Accounting,United States,Play,Financial data,accounting
www.aspiretax.com,11/6/2024,legal information,Accounting,United States,Play,Legal data,accounting
Waterford Country School Inc,13/6/2024,confidential,Education,United States,IncRansom,Confidential data,education
Waterford Country School Inc,13/6/2024,customer's data,Education,United States,IncRansom,Customer data,education
Waterford Country School Inc,13/6/2024,hr,Education,United States,IncRansom,HR data,education
Waterford Country School Inc,13/6/2024,incidents,Education,United States,IncRansom,incidents,education
Waterford Country School Inc,13/6/2024,financial data,Education,United States,IncRansom,Financial data,education
Arkopharma,13/6/2024,confidential,Healthcare,France,IncRansom,Confidential data,healthcare
Arkopharma,13/6/2024,financial data,Healthcare,France,IncRansom,Financial data,healthcare
Arkopharma,13/6/2024,customer's data,Healthcare,France,IncRansom,Customer data,healthcare
Arkopharma,13/6/2024,incidents,Healthcare,France,IncRansom,incidents,healthcare
Arkopharma,13/6/2024,hr,Healthcare,France,IncRansom,HR data,healthcare
Arkopharma,13/6/2024,contracts,Healthcare,France,IncRansom,Contractor data,healthcare
Decatur Independent School District,13/6/2024,confidential,Education,United States,IncRansom,Confidential data,education
Decatur Independent School District,13/6/2024,customer's data,Education,United States,IncRansom,Customer data,education
Decatur Independent School District,13/6/2024,financial data,Education,United States,IncRansom,Financial data,education
Decatur Independent School District,13/6/2024,incidents,Education,United States,IncRansom,incidents,education
Decatur Independent School District,13/6/2024,hr,Education,United States,IncRansom,HR data,education
